,landmark_0.x,landmark_0.y,landmark_0.z,landmark_1.x,landmark_1.y,landmark_1.z,landmark_2.x,landmark_2.y,landmark_2.z,landmark_3.x,landmark_3.y,landmark_3.z,landmark_4.x,landmark_4.y,landmark_4.z,landmark_5.x,landmark_5.y,landmark_5.z,landmark_6.x,landmark_6.y,landmark_6.z,landmark_7.x,landmark_7.y,landmark_7.z,landmark_8.x,landmark_8.y,landmark_8.z,landmark_9.x,landmark_9.y,landmark_9.z,landmark_10.x,landmark_10.y,landmark_10.z,landmark_11.x,landmark_11.y,landmark_11.z,landmark_12.x,landmark_12.y,landmark_12.z,landmark_13.x,landmark_13.y,landmark_13.z,landmark_14.x,landmark_14.y,landmark_14.z,landmark_15.x,landmark_15.y,landmark_15.z,landmark_16.x,landmark_16.y,landmark_16.z,landmark_17.x,landmark_17.y,landmark_17.z,landmark_18.x,landmark_18.y,landmark_18.z,landmark_19.x,landmark_19.y,landmark_19.z,landmark_20.x,landmark_20.y,landmark_20.z,world_landmark_0.x,world_landmark_0.y,world_landmark_0.z,world_landmark_1.x,world_landmark_1.y,world_landmark_1.z,world_landmark_2.x,world_landmark_2.y,world_landmark_2.z,world_landmark_3.x,world_landmark_3.y,world_landmark_3.z,world_landmark_4.x,world_landmark_4.y,world_landmark_4.z,world_landmark_5.x,world_landmark_5.y,world_landmark_5.z,world_landmark_6.x,world_landmark_6.y,world_landmark_6.z,world_landmark_7.x,world_landmark_7.y,world_landmark_7.z,world_landmark_8.x,world_landmark_8.y,world_landmark_8.z,world_landmark_9.x,world_landmark_9.y,world_landmark_9.z,world_landmark_10.x,world_landmark_10.y,world_landmark_10.z,world_landmark_11.x,world_landmark_11.y,world_landmark_11.z,world_landmark_12.x,world_landmark_12.y,world_landmark_12.z,world_landmark_13.x,world_landmark_13.y,world_landmark_13.z,world_landmark_14.x,world_landmark_14.y,world_landmark_14.z,world_landmark_15.x,world_landmark_15.y,world_landmark_15.z,world_landmark_16.x,world_landmark_16.y,world_landmark_16.z,world_landmark_17.x,world_landmark_17.y,world_landmark_17.z,world_landmark_18.x,world_landmark_18.y,world_landmark_18.z,world_landmark_19.x,world_landmark_19.y,world_landmark_19.z,world_landmark_20.x,world_landmark_20.y,world_landmark_20.z,handedness.score,handedness.label,letter
0,0.7222656607627869,0.3747137188911438,-4.485018134658958e-09,0.6635050177574158,0.3324149250984192,-0.0342644639313221,0.6270037889480591,0.2563146948814392,-0.04847681522369385,0.6069582104682922,0.18600760400295258,-0.06133527308702469,0.5847282409667969,0.14123022556304932,-0.06842445582151413,0.6578211188316345,0.16963952779769897,-0.003945507574826479,0.6399384140968323,0.12811505794525146,-0.0224220622330904,0.6463529467582703,0.19063517451286316,-0.02426103688776493,0.66045743227005,0.21404115855693817,-0.0243727657943964,0.6960482001304626,0.17037180066108704,-0.005251526832580566,0.676439642906189,0.12294845283031464,-0.043377552181482315,0.6786715984344482,0.2072039693593979,-0.053205881267786026,0.6904267072677612,0.21871095895767212,-0.047657571732997894,0.7330365777015686,0.17900949716567993,-0.01311227586120367,0.7218166589736938,0.13440296053886414,-0.05065610259771347,0.7138974070549011,0.21256095170974731,-0.0513334758579731,0.7227917313575745,0.23134027421474457,-0.03994882106781006,0.771685004234314,0.19504521787166595,-0.025067152455449104,0.7672255635261536,0.15198522806167603,-0.044910673052072525,0.7514538168907166,0.2014177143573761,-0.04471258819103241,0.7518461346626282,0.22092179954051971,-0.03794698789715767,0.7222656607627869,0.3747137188911438,-4.485018134658958e-09,0.6635050177574158,0.3324149250984192,-0.0342644639313221,0.6270037889480591,0.2563146948814392,-0.04847681522369385,0.6069582104682922,0.18600760400295258,-0.06133527308702469,0.5847282409667969,0.14123022556304932,-0.06842445582151413,0.6578211188316345,0.16963952779769897,-0.003945507574826479,0.6399384140968323,0.12811505794525146,-0.0224220622330904,0.6463529467582703,0.19063517451286316,-0.02426103688776493,0.66045743227005,0.21404115855693817,-0.0243727657943964,0.6960482001304626,0.17037180066108704,-0.005251526832580566,0.676439642906189,0.12294845283031464,-0.043377552181482315,0.6786715984344482,0.2072039693593979,-0.053205881267786026,0.6904267072677612,0.21871095895767212,-0.047657571732997894,0.7330365777015686,0.17900949716567993,-0.01311227586120367,0.7218166589736938,0.13440296053886414,-0.05065610259771347,0.7138974070549011,0.21256095170974731,-0.0513334758579731,0.7227917313575745,0.23134027421474457,-0.03994882106781006,0.771685004234314,0.19504521787166595,-0.025067152455449104,0.7672255635261536,0.15198522806167603,-0.044910673052072525,0.7514538168907166,0.2014177143573761,-0.04471258819103241,0.7518461346626282,0.22092179954051971,-0.03794698789715767,0.9971732497215271,Left,a
1,0.7622364163398743,0.376412034034729,-3.74867115127131e-09,0.7113431096076965,0.32883909344673157,-0.053475335240364075,0.6765942573547363,0.25381001830101013,-0.07651934027671814,0.6731610894203186,0.17916476726531982,-0.0948384553194046,0.7013967633247375,0.137614905834198,-0.10705443471670151,0.7130372524261475,0.15681058168411255,-0.022083958610892296,0.7232490181922913,0.11641547083854675,-0.04917256161570549,0.7187235951423645,0.18821783363819122,-0.05663319677114487,0.7182511687278748,0.21338625252246857,-0.059931445866823196,0.7596039772033691,0.16632653772830963,-0.015114386565983295,0.766238272190094,0.12016016989946365,-0.06480833142995834,0.7548010349273682,0.21610517799854279,-0.08062493056058884,0.7539402842521667,0.22470790147781372,-0.07685960829257965,0.8021886944770813,0.1850990653038025,-0.01655564457178116,0.8135572075843811,0.1390925943851471,-0.06732302159070969,0.795557975769043,0.21751241385936737,-0.07701955735683441,0.7908164262771606,0.23472554981708527,-0.06794426590204239,0.8429973125457764,0.21298354864120483,-0.022442422807216644,0.8552476167678833,0.17313222587108612,-0.051878225058317184,0.8356855511665344,0.21713005006313324,-0.05951849743723869,0.8262682557106018,0.2326963096857071,-0.05668218433856964,0.7622364163398743,0.376412034034729,-3.74867115127131e-09,0.7113431096076965,0.32883909344673157,-0.053475335240364075,0.6765942573547363,0.25381001830101013,-0.07651934027671814,0.6731610894203186,0.17916476726531982,-0.0948384553194046,0.7013967633247375,0.137614905834198,-0.10705443471670151,0.7130372524261475,0.15681058168411255,-0.022083958610892296,0.7232490181922913,0.11641547083854675,-0.04917256161570549,0.7187235951423645,0.18821783363819122,-0.05663319677114487,0.7182511687278748,0.21338625252246857,-0.059931445866823196,0.7596039772033691,0.16632653772830963,-0.015114386565983295,0.766238272190094,0.12016016989946365,-0.06480833142995834,0.7548010349273682,0.21610517799854279,-0.08062493056058884,0.7539402842521667,0.22470790147781372,-0.07685960829257965,0.8021886944770813,0.1850990653038025,-0.01655564457178116,0.8135572075843811,0.1390925943851471,-0.06732302159070969,0.795557975769043,0.21751241385936737,-0.07701955735683441,0.7908164262771606,0.23472554981708527,-0.06794426590204239,0.8429973125457764,0.21298354864120483,-0.022442422807216644,0.8552476167678833,0.17313222587108612,-0.051878225058317184,0.8356855511665344,0.21713005006313324,-0.05951849743723869,0.8262682557106018,0.2326963096857071,-0.05668218433856964,0.9965490102767944,Left,a
2,0.3314549922943115,0.40749484300613403,-6.682530528934194e-09,0.26395663619041443,0.38326671719551086,-0.027944130823016167,0.21036337316036224,0.3054102063179016,-0.04647691547870636,0.19743701815605164,0.23517659306526184,-0.06505172699689865,0.20261546969413757,0.1923922598361969,-0.07907625287771225,0.23265330493450165,0.21528494358062744,-0.032573144882917404,0.20447438955307007,0.18773283064365387,-0.05564074218273163,0.20970305800437927,0.26223722100257874,-0.05787934735417366,0.22592774033546448,0.2935600280761719,-0.059040363878011703,0.27241194248199463,0.20762085914611816,-0.039992231875658035,0.24041852355003357,0.19432756304740906,-0.08075568825006485,0.24639806151390076,0.2765384912490845,-0.08741094172000885,0.2657545804977417,0.2909872233867645,-0.08377006649971008,0.31308072805404663,0.21316324174404144,-0.05059616640210152,0.2860196530818939,0.203283429145813,-0.08692388981580734,0.2869758605957031,0.27704739570617676,-0.08236698061227798,0.3026392161846161,0.29073554277420044,-0.07172435522079468,0.3577224016189575,0.22665546834468842,-0.0648156926035881,0.3277474641799927,0.2198602259159088,-0.08379002660512924,0.3217611312866211,0.2718656063079834,-0.08028574287891388,0.33200469613075256,0.2829136550426483,-0.07384157925844193,0.3314549922943115,0.40749484300613403,-6.682530528934194e-09,0.26395663619041443,0.38326671719551086,-0.027944130823016167,0.21036337316036224,0.3054102063179016,-0.04647691547870636,0.19743701815605164,0.23517659306526184,-0.06505172699689865,0.20261546969413757,0.1923922598361969,-0.07907625287771225,0.23265330493450165,0.21528494358062744,-0.032573144882917404,0.20447438955307007,0.18773283064365387,-0.05564074218273163,0.20970305800437927,0.26223722100257874,-0.05787934735417366,0.22592774033546448,0.2935600280761719,-0.059040363878011703,0.27241194248199463,0.20762085914611816,-0.039992231875658035,0.24041852355003357,0.19432756304740906,-0.08075568825006485,0.24639806151390076,0.2765384912490845,-0.08741094172000885,0.2657545804977417,0.2909872233867645,-0.08377006649971008,0.31308072805404663,0.21316324174404144,-0.05059616640210152,0.2860196530818939,0.203283429145813,-0.08692388981580734,0.2869758605957031,0.27704739570617676,-0.08236698061227798,0.3026392161846161,0.29073554277420044,-0.07172435522079468,0.3577224016189575,0.22665546834468842,-0.0648156926035881,0.3277474641799927,0.2198602259159088,-0.08379002660512924,0.3217611312866211,0.2718656063079834,-0.08028574287891388,0.33200469613075256,0.2829136550426483,-0.07384157925844193,0.9934524297714233,Left,a
3,0.5236770510673523,0.594355583190918,-1.0949929851733486e-08,0.4695744812488556,0.5670855641365051,-0.03384954854846001,0.4232039749622345,0.5141791701316833,-0.06154649704694748,0.4048472046852112,0.4669764041900635,-0.08743487298488617,0.40835732221603394,0.4260212481021881,-0.10970592498779297,0.46046096086502075,0.385664165019989,-0.05458822101354599,0.4250181317329407,0.4063599705696106,-0.0906880721449852,0.43225404620170593,0.46942010521888733,-0.10458346456289291,0.4497985243797302,0.4867175221443176,-0.11264067143201828,0.49943462014198303,0.38212257623672485,-0.0616062767803669,0.4606804847717285,0.41625869274139404,-0.10938074439764023,0.4686688780784607,0.48578038811683655,-0.11616472899913788,0.4856953024864197,0.48527225852012634,-0.11546259373426437,0.5364837646484375,0.4008849263191223,-0.07303177565336227,0.5042069554328918,0.43669289350509644,-0.11551108211278915,0.5038762092590332,0.4995487928390503,-0.10906504839658737,0.5159704089164734,0.49990755319595337,-0.09922265261411667,0.5752334594726562,0.4314804673194885,-0.08832793682813644,0.5501126050949097,0.4544900059700012,-0.11485458165407181,0.5403024554252625,0.498092919588089,-0.11297538131475449,0.5448527336120605,0.4968738555908203,-0.10806718468666077,0.5236770510673523,0.594355583190918,-1.0949929851733486e-08,0.4695744812488556,0.5670855641365051,-0.03384954854846001,0.4232039749622345,0.5141791701316833,-0.06154649704694748,0.4048472046852112,0.4669764041900635,-0.08743487298488617,0.40835732221603394,0.4260212481021881,-0.10970592498779297,0.46046096086502075,0.385664165019989,-0.05458822101354599,0.4250181317329407,0.4063599705696106,-0.0906880721449852,0.43225404620170593,0.46942010521888733,-0.10458346456289291,0.4497985243797302,0.4867175221443176,-0.11264067143201828,0.49943462014198303,0.38212257623672485,-0.0616062767803669,0.4606804847717285,0.41625869274139404,-0.10938074439764023,0.4686688780784607,0.48578038811683655,-0.11616472899913788,0.4856953024864197,0.48527225852012634,-0.11546259373426437,0.5364837646484375,0.4008849263191223,-0.07303177565336227,0.5042069554328918,0.43669289350509644,-0.11551108211278915,0.5038762092590332,0.4995487928390503,-0.10906504839658737,0.5159704089164734,0.49990755319595337,-0.09922265261411667,0.5752334594726562,0.4314804673194885,-0.08832793682813644,0.5501126050949097,0.4544900059700012,-0.11485458165407181,0.5403024554252625,0.498092919588089,-0.11297538131475449,0.5448527336120605,0.4968738555908203,-0.10806718468666077,0.9980168342590332,Left,a
4,0.6518393754959106,0.3468140959739685,-6.376574379629574e-09,0.6045100688934326,0.30502045154571533,-0.05351094529032707,0.5659346580505371,0.22694571316242218,-0.08215676248073578,0.5528786778450012,0.156722292304039,-0.10746494680643082,0.5737988352775574,0.10969540476799011,-0.1273387372493744,0.6059872508049011,0.12588679790496826,-0.03471388667821884,0.6013612151145935,0.09089303016662598,-0.06871422380208969,0.5968332886695862,0.15531520545482635,-0.08010480552911758,0.6028590202331543,0.17676317691802979,-0.0858241617679596,0.6490691900253296,0.13732081651687622,-0.03222450986504555,0.6434211730957031,0.09671054035425186,-0.08694421499967575,0.6326102614402771,0.18404324352741241,-0.10241355001926422,0.6377775073051453,0.19083231687545776,-0.09911342710256577,0.6902531385421753,0.15834404528141022,-0.03812359645962715,0.6907820105552673,0.11866645514965057,-0.09045931696891785,0.6723196506500244,0.19335253536701202,-0.09556160867214203,0.6740483641624451,0.20592628419399261,-0.08505494147539139,0.7319329977035522,0.19039618968963623,-0.049387991428375244,0.737793505191803,0.15106777846813202,-0.08184115588665009,0.71489417552948,0.19462862610816956,-0.08695007860660553,0.7084648013114929,0.20762623846530914,-0.08242715895175934,0.6518393754959106,0.3468140959739685,-6.376574379629574e-09,0.6045100688934326,0.30502045154571533,-0.05351094529032707,0.5659346580505371,0.22694571316242218,-0.08215676248073578,0.5528786778450012,0.156722292304039,-0.10746494680643082,0.5737988352775574,0.10969540476799011,-0.1273387372493744,0.6059872508049011,0.12588679790496826,-0.03471388667821884,0.6013612151145935,0.09089303016662598,-0.06871422380208969,0.5968332886695862,0.15531520545482635,-0.08010480552911758,0.6028590202331543,0.17676317691802979,-0.0858241617679596,0.6490691900253296,0.13732081651687622,-0.03222450986504555,0.6434211730957031,0.09671054035425186,-0.08694421499967575,0.6326102614402771,0.18404324352741241,-0.10241355001926422,0.6377775073051453,0.19083231687545776,-0.09911342710256577,0.6902531385421753,0.15834404528141022,-0.03812359645962715,0.6907820105552673,0.11866645514965057,-0.09045931696891785,0.6723196506500244,0.19335253536701202,-0.09556160867214203,0.6740483641624451,0.20592628419399261,-0.08505494147539139,0.7319329977035522,0.19039618968963623,-0.049387991428375244,0.737793505191803,0.15106777846813202,-0.08184115588665009,0.71489417552948,0.19462862610816956,-0.08695007860660553,0.7084648013114929,0.20762623846530914,-0.08242715895175934,0.9988033771514893,Left,a
5,0.753450870513916,0.6118659973144531,-6.713757993992431e-09,0.7106689214706421,0.5720409750938416,-0.05205628648400307,0.6754794120788574,0.515282154083252,-0.07749979197978973,0.6605716347694397,0.45602676272392273,-0.09715235978364944,0.6764525175094604,0.4174986779689789,-0.11128295212984085,0.705908477306366,0.40167662501335144,-0.03410925343632698,0.7147238850593567,0.39756694436073303,-0.060561444610357285,0.7096498012542725,0.45951586961746216,-0.0704868882894516,0.7099921703338623,0.46381768584251404,-0.07681229710578918,0.7500250339508057,0.40871483087539673,-0.02642078325152397,0.7560839653015137,0.40558868646621704,-0.07141690701246262,0.744324803352356,0.48436760902404785,-0.08261239528656006,0.7413634061813354,0.4744246006011963,-0.07959507405757904,0.789789080619812,0.4276961088180542,-0.025744497776031494,0.8000984191894531,0.418964147567749,-0.07124326378107071,0.7830966711044312,0.4849650263786316,-0.07641634345054626,0.777137041091919,0.4804590344429016,-0.06754256784915924,0.8259005546569824,0.45573800802230835,-0.029444603249430656,0.8378196954727173,0.4485432207584381,-0.055734407156705856,0.8179501891136169,0.4888594448566437,-0.06103581190109253,0.8064032793045044,0.48722803592681885,-0.05819009989500046,0.753450870513916,0.6118659973144531,-6.713757993992431e-09,0.7106689214706421,0.5720409750938416,-0.05205628648400307,0.6754794120788574,0.515282154083252,-0.07749979197978973,0.6605716347694397,0.45602676272392273,-0.09715235978364944,0.6764525175094604,0.4174986779689789,-0.11128295212984085,0.705908477306366,0.40167662501335144,-0.03410925343632698,0.7147238850593567,0.39756694436073303,-0.060561444610357285,0.7096498012542725,0.45951586961746216,-0.0704868882894516,0.7099921703338623,0.46381768584251404,-0.07681229710578918,0.7500250339508057,0.40871483087539673,-0.02642078325152397,0.7560839653015137,0.40558868646621704,-0.07141690701246262,0.744324803352356,0.48436760902404785,-0.08261239528656006,0.7413634061813354,0.4744246006011963,-0.07959507405757904,0.789789080619812,0.4276961088180542,-0.025744497776031494,0.8000984191894531,0.418964147567749,-0.07124326378107071,0.7830966711044312,0.4849650263786316,-0.07641634345054626,0.777137041091919,0.4804590344429016,-0.06754256784915924,0.8259005546569824,0.45573800802230835,-0.029444603249430656,0.8378196954727173,0.4485432207584381,-0.055734407156705856,0.8179501891136169,0.4888594448566437,-0.06103581190109253,0.8064032793045044,0.48722803592681885,-0.05819009989500046,0.9983623623847961,Left,a
6,0.28449171781539917,0.5385926961898804,3.7891578763549205e-09,0.35779863595962524,0.504446268081665,-0.0066423071548342705,0.4021128714084625,0.4286361038684845,-0.014463178813457489,0.41644543409347534,0.35189002752304077,-0.027339661493897438,0.4182228446006775,0.28586113452911377,-0.03666858747601509,0.3672298192977905,0.33847370743751526,0.0186139028519392,0.384917289018631,0.2776489555835724,0.008759296499192715,0.3831660747528076,0.3455951511859894,0.014270138926804066,0.372100293636322,0.3906945586204529,0.01743873581290245,0.3281773626804352,0.3396632671356201,0.003547987900674343,0.34540364146232605,0.2784656882286072,-0.02372850850224495,0.34759393334388733,0.36695948243141174,-0.02721407264471054,0.33853480219841003,0.4020305871963501,-0.019523009657859802,0.2882331907749176,0.3491481840610504,-0.01599961146712303,0.3041026294231415,0.2920704483985901,-0.046137165278196335,0.31251612305641174,0.3751065731048584,-0.04673503339290619,0.3049237132072449,0.4076704978942871,-0.037534330040216446,0.2449139654636383,0.36099377274513245,-0.03659438341856003,0.26443812251091003,0.32224535942077637,-0.051886703819036484,0.2766174376010895,0.3809424340724945,-0.050819363445043564,0.2719866633415222,0.40620139241218567,-0.045025426894426346,0.28449171781539917,0.5385926961898804,3.7891578763549205e-09,0.35779863595962524,0.504446268081665,-0.0066423071548342705,0.4021128714084625,0.4286361038684845,-0.014463178813457489,0.41644543409347534,0.35189002752304077,-0.027339661493897438,0.4182228446006775,0.28586113452911377,-0.03666858747601509,0.3672298192977905,0.33847370743751526,0.0186139028519392,0.384917289018631,0.2776489555835724,0.008759296499192715,0.3831660747528076,0.3455951511859894,0.014270138926804066,0.372100293636322,0.3906945586204529,0.01743873581290245,0.3281773626804352,0.3396632671356201,0.003547987900674343,0.34540364146232605,0.2784656882286072,-0.02372850850224495,0.34759393334388733,0.36695948243141174,-0.02721407264471054,0.33853480219841003,0.4020305871963501,-0.019523009657859802,0.2882331907749176,0.3491481840610504,-0.01599961146712303,0.3041026294231415,0.2920704483985901,-0.046137165278196335,0.31251612305641174,0.3751065731048584,-0.04673503339290619,0.3049237132072449,0.4076704978942871,-0.037534330040216446,0.2449139654636383,0.36099377274513245,-0.03659438341856003,0.26443812251091003,0.32224535942077637,-0.051886703819036484,0.2766174376010895,0.3809424340724945,-0.050819363445043564,0.2719866633415222,0.40620139241218567,-0.045025426894426346,0.9972622990608215,Right,a
7,0.6032999157905579,0.5485600829124451,5.688271187409555e-09,0.6724266409873962,0.504518449306488,0.01631603203713894,0.7093223929405212,0.4305342435836792,0.011673602275550365,0.7260580062866211,0.36061814427375793,-0.004230639431625605,0.7362107038497925,0.29511046409606934,-0.016523510217666626,0.6709449291229248,0.33017194271087646,0.04649992287158966,0.7041410207748413,0.27950865030288696,0.0387173555791378,0.7090604901313782,0.34413325786590576,0.040841516107320786,0.693160355091095,0.3842894732952118,0.040290165692567825,0.6400871276855469,0.3276331126689911,0.018226375803351402,0.6781708598136902,0.28169360756874084,-0.0056943329982459545,0.6801567673683167,0.369474321603775,-0.012022783979773521,0.6600005626678467,0.39416155219078064,-0.00787494145333767,0.6055812239646912,0.333391010761261,-0.013160841539502144,0.6459959745407104,0.2928392291069031,-0.0382169634103775,0.6500558257102966,0.3786562979221344,-0.03768971189856529,0.6261762380599976,0.40273433923721313,-0.029987767338752747,0.5656624436378479,0.34305471181869507,-0.044148460030555725,0.6109382510185242,0.3151262700557709,-0.05416205897927284,0.6178902387619019,0.3750078082084656,-0.04968329519033432,0.5958700180053711,0.3965480625629425,-0.0433666966855526,0.6032999157905579,0.5485600829124451,5.688271187409555e-09,0.6724266409873962,0.504518449306488,0.01631603203713894,0.7093223929405212,0.4305342435836792,0.011673602275550365,0.7260580062866211,0.36061814427375793,-0.004230639431625605,0.7362107038497925,0.29511046409606934,-0.016523510217666626,0.6709449291229248,0.33017194271087646,0.04649992287158966,0.7041410207748413,0.27950865030288696,0.0387173555791378,0.7090604901313782,0.34413325786590576,0.040841516107320786,0.693160355091095,0.3842894732952118,0.040290165692567825,0.6400871276855469,0.3276331126689911,0.018226375803351402,0.6781708598136902,0.28169360756874084,-0.0056943329982459545,0.6801567673683167,0.369474321603775,-0.012022783979773521,0.6600005626678467,0.39416155219078064,-0.00787494145333767,0.6055812239646912,0.333391010761261,-0.013160841539502144,0.6459959745407104,0.2928392291069031,-0.0382169634103775,0.6500558257102966,0.3786562979221344,-0.03768971189856529,0.6261762380599976,0.40273433923721313,-0.029987767338752747,0.5656624436378479,0.34305471181869507,-0.044148460030555725,0.6109382510185242,0.3151262700557709,-0.05416205897927284,0.6178902387619019,0.3750078082084656,-0.04968329519033432,0.5958700180053711,0.3965480625629425,-0.0433666966855526,0.996810257434845,Right,a
8,0.36819326877593994,0.441593199968338,1.7241025274117305e-09,0.41465258598327637,0.42894110083580017,-0.0058199078775942326,0.44442832469940186,0.3750854730606079,-0.011358409188687801,0.452380895614624,0.3207329213619232,-0.01925274357199669,0.4573770761489868,0.28044503927230835,-0.02474377676844597,0.4230613112449646,0.3191656172275543,0.005391545593738556,0.43398189544677734,0.2791144847869873,0.00021228333935141563,0.432919442653656,0.32544875144958496,0.0060202693566679955,0.4263734519481659,0.35143569111824036,0.009283626452088356,0.39513257145881653,0.3180992901325226,-0.0029249475337564945,0.4070222079753876,0.2804799973964691,-0.01808236353099346,0.40757179260253906,0.3401505947113037,-0.016627313569188118,0.39981862902641296,0.35736143589019775,-0.009588034823536873,0.36739397048950195,0.32176193594932556,-0.013743067160248756,0.3807111084461212,0.289767324924469,-0.03019186481833458,0.38449394702911377,0.34636402130126953,-0.02761528082191944,0.3763369023799896,0.3625542223453522,-0.020224973559379578,0.3372736871242523,0.326495498418808,-0.02526695467531681,0.35432833433151245,0.3030494153499603,-0.03295323625206947,0.3609074652194977,0.3436071574687958,-0.030479777604341507,0.3543776273727417,0.3570522964000702,-0.025629274547100067,0.36819326877593994,0.441593199968338,1.7241025274117305e-09,0.41465258598327637,0.42894110083580017,-0.0058199078775942326,0.44442832469940186,0.3750854730606079,-0.011358409188687801,0.452380895614624,0.3207329213619232,-0.01925274357199669,0.4573770761489868,0.28044503927230835,-0.02474377676844597,0.4230613112449646,0.3191656172275543,0.005391545593738556,0.43398189544677734,0.2791144847869873,0.00021228333935141563,0.432919442653656,0.32544875144958496,0.0060202693566679955,0.4263734519481659,0.35143569111824036,0.009283626452088356,0.39513257145881653,0.3180992901325226,-0.0029249475337564945,0.4070222079753876,0.2804799973964691,-0.01808236353099346,0.40757179260253906,0.3401505947113037,-0.016627313569188118,0.39981862902641296,0.35736143589019775,-0.009588034823536873,0.36739397048950195,0.32176193594932556,-0.013743067160248756,0.3807111084461212,0.289767324924469,-0.03019186481833458,0.38449394702911377,0.34636402130126953,-0.02761528082191944,0.3763369023799896,0.3625542223453522,-0.020224973559379578,0.3372736871242523,0.326495498418808,-0.02526695467531681,0.35432833433151245,0.3030494153499603,-0.03295323625206947,0.3609074652194977,0.3436071574687958,-0.030479777604341507,0.3543776273727417,0.3570522964000702,-0.025629274547100067,0.9921383857727051,Right,a
9,0.3253677785396576,0.3002924919128418,1.688331363602913e-09,0.38091298937797546,0.2895467281341553,-0.008953290060162544,0.41828325390815735,0.2342294156551361,-0.01735249161720276,0.43031173944473267,0.17202132940292358,-0.028285019099712372,0.44118770956993103,0.12493859231472015,-0.03618643805384636,0.3969018757343292,0.16220515966415405,0.003863617544993758,0.41200727224349976,0.11677282303571701,-0.003666577162221074,0.4072098433971405,0.17148607969284058,0.0025428999215364456,0.39745229482650757,0.20371787250041962,0.006141056772321463,0.3650951385498047,0.15696711838245392,-0.005431860685348511,0.3819439113140106,0.11499828845262527,-0.025917237624526024,0.37772905826568604,0.18531794846057892,-0.02540571056306362,0.3670853078365326,0.2054317146539688,-0.01728333719074726,0.3326064944267273,0.15786904096603394,-0.017791906371712685,0.3499499559402466,0.12237224727869034,-0.03983338177204132,0.34977585077285767,0.1882247030735016,-0.03764618560671806,0.3392016887664795,0.2048100382089615,-0.02889641933143139,0.29624250531196594,0.16089533269405365,-0.030988255515694618,0.3186967968940735,0.1330057829618454,-0.04207415506243706,0.323077529668808,0.18069300055503845,-0.039705321192741394,0.31409963965415955,0.19620583951473236,-0.03403651341795921,0.3253677785396576,0.3002924919128418,1.688331363602913e-09,0.38091298937797546,0.2895467281341553,-0.008953290060162544,0.41828325390815735,0.2342294156551361,-0.01735249161720276,0.43031173944473267,0.17202132940292358,-0.028285019099712372,0.44118770956993103,0.12493859231472015,-0.03618643805384636,0.3969018757343292,0.16220515966415405,0.003863617544993758,0.41200727224349976,0.11677282303571701,-0.003666577162221074,0.4072098433971405,0.17148607969284058,0.0025428999215364456,0.39745229482650757,0.20371787250041962,0.006141056772321463,0.3650951385498047,0.15696711838245392,-0.005431860685348511,0.3819439113140106,0.11499828845262527,-0.025917237624526024,0.37772905826568604,0.18531794846057892,-0.02540571056306362,0.3670853078365326,0.2054317146539688,-0.01728333719074726,0.3326064944267273,0.15786904096603394,-0.017791906371712685,0.3499499559402466,0.12237224727869034,-0.03983338177204132,0.34977585077285767,0.1882247030735016,-0.03764618560671806,0.3392016887664795,0.2048100382089615,-0.02889641933143139,0.29624250531196594,0.16089533269405365,-0.030988255515694618,0.3186967968940735,0.1330057829618454,-0.04207415506243706,0.323077529668808,0.18069300055503845,-0.039705321192741394,0.31409963965415955,0.19620583951473236,-0.03403651341795921,0.9929963946342468,Right,a
